quarter,year,ID,collectors,date,day_no,x,y,trap_malfunction,trap_malfunction_reason,animal,recap,tag_id,genus,species,total_weight,bag_weight,animal_weight,life_stage,reproduction,sex,body_length,tail_length,tuft_length,foot_length,ear_length,ticks_total,ticks_yn,ticks_adult,ticks_larvae,hair,fecal,torn_ear,escaped,tissue,comments
summer,2012,2012-C,"J. Smith, C. Newcomb, B. Blessing, J. Scolaso",6-Sep-12,1,180,60,NA,NA,Y,Y,36,Peromyscus,truei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,J. Smith,7-Sep-12,2,180,40,NA,NA,Y,Y,36,Peromyscus,truei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,"Justine, Rachel, Lee, Merideth, Soren",8-Sep-12,3,180,60,NA,NA,Y,Y,36,Peromyscus,truei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,Jessica R. & Justine,10-Nov-12,1,180,40,NA,NA,Y,Y,36,Peromyscus,truei,33,NA,NA,NA,NA,F,NA,100,NA,25,20,1,Y,NA,NA,NA,NA,NA,NA,NA,Y; TICK ABOVE EYE
summer,2012,2012-C,"J. Smith, C. Newcomb, B. Blessing, J. Scolaso",6-Sep-12,1,160,280,NA,NA,Y,Y,37,Peromyscus,truei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2012,2012-B,Chris & Quin,28-May-12,1,180,280,NA,NA,Y,N,37,Peromyscus,truei,25,NA,NA,NA,NA,M,NA,90,NA,20,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,J. Smith,7-Sep-12,2,180,280,NA,NA,Y,Y,37,Peromyscus,truei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,"Justine, Rachel, Lee, Merideth, Soren",8-Sep-12,3,180,280,NA,NA,Y,Y,37,Peromyscus,truei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2010,2010-D,Kathlyn Franco,4-Nov-10,1,40,140,NA,NA,Y,N,39,Peromyscus,truei,34,10,24,NA,NA,M,NA,103,NA,24,18,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA
fall,2010,2010-D,Grham Reelwan,5-Nov-10,2,40,160,NA,NA,Y,Y,39,Peromyscus,truei,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2012,2012-B,Chris & Sam,30-May-12,3,180,280,NA,NA,Y,Y,39,Peromyscus,truei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,"J. Smith, C. Newcomb, B. Blessing, J. Scolaso",6-Sep-12,1,40,280,NA,NA,Y,Y,40,Peromyscus,truei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2012,2012-A,NA,8-Mar-12,3,160,220,NA,NA,Y,N,40,NA,NA,20,NA,NA,NA,NA,M,NA,85,NA,20,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2012,2012-B,Chris & Sam,30-May-12,3,160,160,NA,NA,Y,Y,40,Peromyscus,truei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,"J. Smith, C. Newcomb, B. Blessing, J. Scolaso",6-Sep-12,1,160,160,NA,NA,Y,Y,40,Peromyscus,californicus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,160,120,NA,NA,Y,Y,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2012,2012-B,Chris & Quin,28-May-12,1,180,260,NA,NA,Y,Y,40,Peromyscus,truei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2012,2012-B,Chris & Quin,29-May-12,2,180,240,NA,NA,Y,Y,40,Peromyscus,truei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,Jessica R. & Justine,10-Nov-12,1,180,120,NA,NA,Y,Y,40,Peromyscus,truei,28,NA,NA,NA,NA,M,NA,95,NA,21,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2011,2011-B,Yiwe & Nick T.,4-May-11,3,40,20,NA,NA,Y,N,41,Peromyscus,truei,21.5,8,13.5,juvenile,NA,M,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2011,2011-B,Nick T & Ian,5-May-11,2,40,20,NA,NA,Y,Y,41,NA,NA,56,32,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2011,2011-B,Yiwe & Nick T.,6-May-11,1,40,20,NA,NA,Y,N,41,Peromyscus,truei,21.5,8,13.5,NA,NA,M,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2013,2013-C,Jessica & Courtney,9-Aug-13,1,80,260,NA,NA,Y,Y,41,Peromyscus,truei,33,10,23,NA,NA,F,NA,104,NA,21,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2010,2010-D,Kathlyn Franco,4-Nov-10,1,120,20,NA,NA,Y,N,42,Peromyscus,truei,24,NA,NA,NA,NA,F,NA,101,NA,20,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2010,2010-D,Yiwe & Brendon,6-Nov-10,3,60,20,NA,NA,Y,N,43,Peromyscus,truei,29,9,20,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA
spring,2011,2011-B,Yiwe & Nick T.,4-May-11,3,100,20,NA,NA,Y,Y,43,Peromyscus,truei,26,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2011,2011-B,Leiyhton,5-May-11,2,100,20,NA,NA,Y,Y,43,Peromyscus,truei,37,9,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y; BLACK <1/2
spring,2011,2011-B,Yiwe & Nick T.,6-May-11,1,100,20,NA,NA,Y,Y,43,Peromyscus,truei,26,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2011,2011-B,Yiwe & Nick T.,4-May-11,3,120,220,NA,NA,Y,N,44,Peromyscus,californicus,19.5,NA,NA,NA,NA,M,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2011,2011-B,Leiyhton,5-May-11,2,180,200,NA,NA,Y,Y,44,Peromyscus,truei,29,9,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2011,2011-B,Yiwe & Nick T.,6-May-11,1,120,220,NA,NA,Y,N,44,Peromyscus,californicus,19.5,NA,NA,NA,NA,M,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2012,2012-A,NA,8-Mar-12,3,160,20,NA,NA,Y,N,44,NA,NA,25,NA,NA,NA,NA,M,NA,105,NA,20,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2017,2017-D,Alex Jones,20-Nov-17,3,40,260,NA,NA,Y,Y,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2011,2011-B,Yiwe & Nick T.,4-May-11,3,140,240,NA,NA,Y,N,45,Peromyscus,truei,25,NA,NA,NA,NA,F,NA,NA,NA,22,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2011,2011-B,Yiwe & Nick T.,6-May-11,1,140,240,NA,NA,Y,N,45,Peromyscus,truei,25,NA,NA,NA,NA,F,NA,NA,NA,22,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,"Ian, Vaughon, Chris",10-Nov-12,1,40,20,NA,NA,Y,Y,45,Peromyscus,californicus,71,30,41,NA,NA,F,NA,105,NA,23,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y; TAIL STUB/ PARTLY MISSING
summer,2012,2012-C,NA,8-Sep-12,3,60,20,NA,NA,Y,Y,45,Peromyscus,truei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2010,2010-D,Graham,5-Nov-10,2,160,80,NA,NA,Y,N,46,Peromyscus,truei,38,8,30,NA,NA,M,NA,98,NA,23,17,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA
spring,2012,2012-B,Chris & Quin,29-May-12,2,180,20,NA,NA,Y,N,47,Peromyscus,californicus,47,NA,NA,NA,NA,F,NA,130,NA,26,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2009,2009-D,"Yiwei, Kiri, Dana, Yasaman",27-Oct-09,1,180,40,NA,NA,Y,Y,49,Peromyscus,californicus,NA,NA,42,adult,NA,M,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA
spring,2009,2009-B,NA,29-Apr-09,1,180,20,NA,NA,Y,N,49,Peromyscus,californicus,NA,NA,44,adult,NA,M,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,Recapture from March
summer,2009,2009-C,NA,29-Jul-09,1,180,40,NA,NA,Y,Y,49,Peromyscus,californicus,NA,NA,45,adult,NA,M,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,NA,31-Jul-09,3,180,20,NA,NA,Y,Y,49,Peromyscus,californicus,NA,NA,NA,adult,NA,M,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA
winter,2012,2012-A,Chris,7-Mar-12,2,140,280,NA,NA,Y,Y,50,Peromyscus,truei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2012,2012-A,NA,8-Mar-12,3,140,280,NA,NA,Y,Y,50,Peromyscus,truei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2012,2012-B,Chris & Sam,30-May-12,3,180,160,NA,NA,Y,Y,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2015,2015-B,"Jordan, Paulina, & Annette",17-May-15,2,20,20,NA,NA,Y,Y,50,Peromyscus,truei,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2010,2010-B,"TL, GR, KA, & LR",30-Apr-10,2,60,100,NA,NA,Y,Y,51,Peromyscus,truei,41.3,NA,NA,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2010,2010-D,"Michale, Leighton, Rachel, Sabrina",4-Nov-10,1,20,60,NA,NA,Y,Y,51,Peromyscus,californicus,51,NA,NA,NA,NA,M,NA,115,NA,25,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2011,2011-D,Rachel B & Yiwei W.,7-Nov-11,1,60,40,NA,NA,Y,N,51,Peromyscus,californicus,50,NA,NA,NA,NA,F,NA,125,NA,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2011,2011-D,NA,9-Nov-11,3,120,100,NA,NA,Y,N,52,Peromyscus,truei,45,NA,NA,NA,NA,M,NA,123,NA,25,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,"J. Smith, C. Newcomb, B. Blessing, J. Scolaso",6-Sep-12,1,20,140,NA,NA,Y,Y,52,Peromyscus,californicus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,"Rachel, Meredith, Soren",8-Sep-12,3,40,120,NA,NA,Y,Y,52,Peromyscus,californicus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2015,2015-B,"Jordan, Paulina, & Annette",17-May-15,2,20,120,NA,NA,Y,N,52,Peromyscus,truei,26,NA,NA,NA,NA,F,NA,111,NA,22,21,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2015,2015-D,"J.S, & N.N",10-Nov-15,3,20,140,NA,NA,Y,Y,52,Peromyscus,truei,40,10,30,adult,lactating,F,NA,110,NA,22,18,0,N,0,0,N,N,NA,NA,NA,NA
fall,2011,2011-D,NA,9-Nov-11,3,60,260,NA,NA,Y,N,53,Peromyscus,californicus,49,NA,NA,NA,NA,F,NA,130,NA,24,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2012,2012-B,Chris & Quin,28-May-12,1,180,40,NA,NA,Y,N,53,Peromyscus,californicus,30,NA,NA,NA,NA,M,NA,110,NA,23,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2015,2015-B,"Jordan, Paulina, & Annette",17-May-15,2,60,100,NA,NA,Y,N,53,Peromyscus,californicus,34,NA,NA,NA,NA,F,NA,195,NA,23,22,2,Y,NA,NA,NA,NA,NA,NA,NA,NA
winter,2011,2011-A,Kathyln Franco,4-Feb-11,1,100,280,NA,NA,Y,Y,54,Peromyscus,californicus,84,32,52,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2012,2012-A,Sam,7-Mar-12,2,60,260,NA,NA,Y,Y,54,Peromyscus,truei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2012,2012-A,NA,6-Mar-12,1,80,280,NA,NA,Y,Y,54,Peromyscus,californicus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2012,2012-B,Chris & Quin,29-May-12,2,180,40,NA,NA,Y,Y,55,Peromyscus,truei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,"J. Smith, C. Newcomb, B. Blessing, J. Scolaso",6-Sep-12,1,180,80,NA,NA,Y,Y,55,Peromyscus,truei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2010,2010-D,Graham & Lauren,4-Nov-10,1,140,20,NA,NA,Y,N,56,Peromyscus,truei,23,NA,NA,NA,NA,M,NA,112,NA,28,23,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA
fall,2010,2010-D,Graham & Lauren,4-Nov-10,1,160,120,NA,NA,Y,N,57,Peromyscus,truei,28,NA,NA,NA,NA,F,NA,102,NA,21,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2010,2010-D,Eli & Brendon,6-Nov-10,3,140,100,NA,NA,Y,Y,57,Peromyscus,truei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2011,2011-B,Leiyhton,5-May-11,2,140,120,NA,NA,Y,Y,57,Peromyscus,truei,36,9,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2012,2012-B,Chris & Quin,29-May-12,2,180,280,NA,NA,Y,Y,57,Peromyscus,truei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2010,2010-D,"Tracy, Vicky, Lauren",6-Nov-10,3,160,40,NA,NA,Y,Y,58,Peromyscus,truei,35,9,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2012,2012-B,Chris & Quin,29-May-12,2,160,160,NA,NA,Y,Y,58,Peromyscus,californicus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2012,2012-B,Chris & Quin,28-May-12,1,180,160,NA,NA,Y,N,58,Peromyscus,californicus,55,NA,NA,NA,NA,F,NA,140,NA,28,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2010,2010-D,Graham & Lauren,4-Nov-10,1,140,160,NA,NA,Y,N,59,Peromyscus,NA,40,NA,NA,NA,NA,M,NA,134,NA,25,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2011,2011-B,Yiwe & Nick T.,4-May-11,3,140,160,NA,NA,Y,Y,59,Peromyscus,californicus,46,NA,NA,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2011,2011-B,Yiwe & Nick T.,6-May-11,1,140,160,NA,NA,Y,Y,59,Peromyscus,californicus,46,NA,NA,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2010,2010-D,Kathlyn Franco,4-Nov-10,1,120,280,NA,NA,Y,Y,60,Peromyscus,truei,28,NA,NA,NA,NA,M,NA,120,NA,24,21,NA,NA,NA,NA,Y,NA,Y,NA,NA,Y
fall,2010,2010-D,Graham,5-Nov-10,2,180,240,NA,NA,Y,Y,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2010,2010-D,Eli & Brendon,6-Nov-10,3,120,280,NA,NA,Y,Y,60,Peromyscus,truei,25,NA,NA,NA,NA,M,NA,NA,NA,24,15,NA,NA,NA,NA,Y,NA,NA,NA,NA,Y; TWO TAGS: 872 & 60 - TAG 60 ON RIGHT EAR
fall,2010,2010-D,"Tracy, Vicky, Lauren",6-Nov-10,3,180,160,NA,NA,Y,N,61,Peromyscus,truei,55,9,46,NA,NA,F,NA,120,NA,25,20,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA
winter,2011,2011-A,"Y. Wang, I Caddick, N. Toavney",2-Feb-11,2,180,180,NA,NA,Y,Y,61,Peromyscus,californicus,54,10,44,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2011,2011-B,Leiyhton,5-May-11,2,180,160,NA,NA,Y,Y,61,Peromyscus,californicus,59,9,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2012,2012-B,Chris & Quin,29-May-12,2,180,60,NA,NA,Y,N,61,Peromyscus,truei,30,NA,NA,NA,NA,F,NA,100,NA,21,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2012,2012-B,Chris & Sam,30-May-12,3,180,60,NA,NA,Y,Y,61,Peromyscus,truei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2009,2009-C,NA,29-Jul-09,1,180,120,NA,NA,Y,N,62,Peromyscus,boylii,NA,NA,37,adult,NA,F,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA
spring,2012,2012-B,Chris & Quin,29-May-12,2,140,160,NA,NA,Y,Y,63,Peromyscus,californicus,40,NA,NA,NA,NA,M,NA,130,NA,27,21,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA
spring,2011,2011-B,Nick T & Ian,5-May-11,2,80,180,NA,NA,Y,N,65,Peromyscus,californicus,63,32,31,NA,NA,M,NA,NA,NA,13,10,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,60,20,NA,NA,Y,Y,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Y,NA,NA,NA,NA,NA,NA,NA,Y; TICK ON EAR
spring,2012,2012-B,NA,30-May-12,3,80,200,NA,NA,Y,Y,65,Peromyscus,truei,27,NA,NA,NA,NA,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,Justine Smith & Rachel Brown,7-Sep-12,2,80,220,NA,NA,Y,Y,65,Peromyscus,truei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,"Ian, Vaughon, Chris",10-Nov-12,1,80,160,NA,NA,Y,Y,65,Peromyscus,truei,63,30,33,NA,NA,M,NA,105,NA,23,21,NA,NA,NA,NA,NA,NA,Y,NA,NA,Y; RIPPED LEFT EAR
summer,2012,2012-C,"J. Smith, C. Newcomb, B. Blessing, J. Scolaso",6-Sep-12,1,100,240,NA,NA,Y,Y,65,Peromyscus,truei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,"Rachel, Meredith, Soren",8-Sep-12,3,100,140,NA,NA,Y,Y,65,Peromyscus,truei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,Vaughon & Rachel,11-Nov-12,2,100,140,NA,NA,Y,Y,65,Peromyscus,truei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,NA,12-Nov-12,3,100,160,NA,NA,Y,Y,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2012,2012-B,Chris & Quin,29-May-12,2,120,240,NA,NA,Y,Y,65,Peromyscus,truei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2012,2012-A,NA,6-Mar-12,1,140,200,NA,NA,Y,Y,65,Peromyscus,truei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2012,2012-A,Chris,7-Mar-12,2,140,200,NA,NA,Y,Y,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2012,2012-A,NA,8-Mar-12,3,140,200,NA,NA,Y,Y,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2012,2012-B,Chris & Quin,29-May-12,2,140,280,NA,NA,Y,N,65,Peromyscus,truei,30,NA,NA,NA,NA,M,NA,90,NA,20,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2012,2012-B,Chris & Quin,28-May-12,1,60,120,NA,NA,Y,Y,66,Peromyscus,truei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2013,2013-C,NA,9-Aug-13,1,40,120,NA,NA,Y,Y,66,Peromyscus,truei,29,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2013,2013-C,NA,10-Aug-13,2,60,100,NA,NA,Y,Y,66,Peromyscus,californicus,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2015,2015-C,Allie & Jordan,1-Aug-15,1,60,120,NA,NA,Y,Y,66,Peromyscus,truei,43,10,33,adult,NA,F,NA,90,NA,19,12,NA,NA,NA,NA,NA,NA,N,NA,NA,Y; EAR TAG 99? SMALL EAR RIP
spring,2012,2012-B,"Chris, Quin, Tyler",28-May-12,1,40,140,NA,NA,Y,N,67,Peromyscus,truei,25,NA,NA,NA,NA,M,NA,100,NA,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2011,2011-B,Nick T & Ian,5-May-11,2,80,280,NA,NA,Y,N,70,Peromyscus,truei,54,32,32,NA,NA,M,NA,NA,NA,11,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,Jessica R. & Justine,10-Nov-12,1,160,80,NA,NA,Y,Y,70,Peromyscus,californicus,42,NA,NA,NA,NA,M,NA,125,NA,25,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,160,100,NA,NA,Y,Y,70,Peromyscus,californicus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2012,2012-B,Chris & Quin,28-May-12,1,180,120,NA,NA,Y,N,70,Peromyscus,californicus,40,NA,NA,NA,NA,F,NA,115,NA,24,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2012,2012-B,Chris & Quin,29-May-12,2,180,120,NA,NA,Y,Y,70,Peromyscus,californicus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2012,2012-B,Chris & Sam,30-May-12,3,180,120,NA,NA,Y,Y,70,Peromyscus,californicus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2012,2012-C,"J. Smith, C. Newcomb, B. Blessing, J. Scolaso",6-Sep-12,1,180,120,NA,NA,Y,Y,70,Peromyscus,californicus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fall,2012,2012-D,"Matt, Jessica, Denn, Vaughon & Rachel",11-Nov-12,2,180,40,NA,NA,Y,Y,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2013,2013-B,NA,18-May-13,1,180,120,NA,NA,Y,Y,70,Peromyscus,californicus,57,15,42,NA,NA,M,NA,125,NA,26,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2013,2013-B,Jess & Maya,19-May-13,2,160,100,NA,NA,Y,Y,70,Peromyscus,californicus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
spring,2013,2013-B,NA,20-May-13,3,180,120,NA,NA,Y,Y,70,Peromyscus,californicus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
summer,2013,2013-C,Jessica & Courtney,9-Aug-13,1,180,100,NA,NA,Y,Y,70,Peromyscus,californicus,54,10,44,NA,NA,M,NA,135,NA,25,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
