quarter,year,ID,Collectors,Date,Day_no,x,y,Animal (Y/N),Recap (Y/N),Bait_stolen (Y/N),Tripped_trap (Y/N),Tag #,Genus,Species,Total_weight (g),Bag_weight (g),Animal_weight (g),Life_stage:,Reproductive:,Sex:,body,Tail: (mm),Tuft: (mm),Foot_length (mm),Ear_length (mm),Ticks_total,ticks_yn,ticks_adult,ticks_nymph,ticks_larvae,Hair,fecal,torn_ear,escaped,tissue,Comments,MARK,Deanna comments,,
spring,2018,2018-B,Lia Anna,13-May-18,2,20,140,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,Lia Anna,13-May-18,2,20,180,Y,Y,,,FE0066,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,Lia Anna,13-May-18,2,20,200,Y,Y,,,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,Lia Anna,13-May-18,2,20,220,Y,N,,,,SO,,,,,,,,,,,,,,,,,,,,,,,dead shrew,,,,
spring,2018,2018-B,Lia Anna,13-May-18,2,20,240,N,,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,Lia Anna,13-May-18,2,20,260,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,Lia Anna,13-May-18,2,40,40,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Lia, Anna",13-May-18,2,40,60,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,Lia Anna,13-May-18,2,40,80,Y,,,,,NE,FU,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Lia, Anna",13-May-18,2,40,100,N,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,Lia Anna,13-May-18,2,40,120,N,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Lia, Anna",13-May-18,2,40,140,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,Lia Anna,13-May-18,2,40,160,N,,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Lia, Anna",13-May-18,2,40,180,N,,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,Lia Anna,13-May-18,2,40,200,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Lia, Anna",13-May-18,2,40,220,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Lia, Anna",13-May-18,2,60,20,N,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,Lia Anna,13-May-18,2,60,40,N,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Lia, Anna",13-May-18,2,60,60,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,Lia Anna,13-May-18,2,60,80,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,Lia Anna,13-May-18,2,60,120,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Lia, Anna",13-May-18,2,60,140,N,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,Lia Anna,13-May-18,2,60,160,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Lia, Anna",13-May-18,2,60,180,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,Lia Anna,13-May-18,2,60,200,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Lia, Anna",13-May-18,2,60,220,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,Lia Anna,13-May-18,2,60,240,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Lia, Anna",13-May-18,2,60,260,N,,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,Lia Anna,13-May-18,2,60,280,Y,Y,,,FE0499,PE,TR,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Justin, Maggy, Deanna",13-May-18,2,80,20,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Justin, Maggy, Deanna",13-May-18,2,80,40,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Justin, Maggy, Deanna",13-May-18,2,80,60,Y,Y,,,FE0313,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Justin, Maggy, Deanna",13-May-18,2,80,80,N,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Justin, Maggy, Deanna",13-May-18,2,80,100,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Justin, Maggy, Deanna",13-May-18,2,80,120,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Justin, Maggy, Deanna",13-May-18,2,80,140,Y,,,,,SO,TR,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Justin, Maggy, Deanna",13-May-18,2,80,160,Y,,,,,SO,,,,,,,,,,,,,,,,,,,,,,,dead shrew,,,,
spring,2018,2018-B,"Justin, Maggy, Deanna",13-May-18,2,80,180,N,,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,live shrew,,,,
spring,2018,2018-B,"Justin, Maggy, Deanna",13-May-18,2,80,200,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Justin, Maggy, Deanna",13-May-18,2,80,220,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Justin, Maggy, Deanna",13-May-18,2,80,240,Y,Y,,,FT0490,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Justin, Maggy, Deanna",13-May-18,2,80,280,Y,,,,FE0369,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Justin, Maggy, Deanna",13-May-18,2,100,20,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Justin, Maggy, Deanna",13-May-18,2,100,40,N,,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Justin, Maggy, Deanna",13-May-18,2,100,60,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Justin, Maggy, Deanna",13-May-18,2,100,80,Y,,,,,MI,CA,,,,,,,,,,,,,,,,,,,,,,VOLE,,,,
spring,2018,2018-B,"Justin, Maggy, Deanna",13-May-18,2,100,100,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Justin, Maggy, Deanna",13-May-18,2,100,120,Y,Y,,,FE0573,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Justin, Maggy, Deanna",13-May-18,2,100,160,N,,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Justin, Maggy, Deanna",13-May-18,2,100,180,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Justin, Maggy, Deanna",13-May-18,2,100,200,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Justin, Maggy, Deanna",13-May-18,2,100,220,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Justin, Maggy, Deanna",13-May-18,2,100,260,N,,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Justin, Maggy, Deanna",13-May-18,2,120,40,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Justin, Maggy, Deanna",13-May-18,2,120,60,Y,Y,,,FE0369,PE,CA,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Justin, Maggy, Deanna",13-May-18,2,120,80,Y,Y,,,FE0485,PE,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Justin, Maggy, Deanna",13-May-18,2,120,120,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Justin, Maggy, Deanna",13-May-18,2,120,140,N,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Justin, Maggy, Deanna",13-May-18,2,120,160,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Justin, Maggy, Deanna",13-May-18,2,120,180,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Lia, Anna",13-May-18,2,120,220,N,,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Lia, Anna",13-May-18,2,120,260,N,,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Lia, Anna",13-May-18,2,120,280,Y,Y,,,FE0397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Sam, Carly, Esmeralda",13-May-18,2,140,20,N,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Sam, Carly, Esmeralda",13-May-18,2,140,40,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Sam, Carly, Esmeralda",13-May-18,2,140,60,N,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Sam, Carly, Esmeralda",13-May-18,2,140,80,Y,Y,,,FE0047,PE,CA,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Sam, Carly, Esmeralda",13-May-18,2,140,100,Y,Y,,,FE0060,NE,FU,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Sam, Carly, Esmeralda",13-May-18,2,140,120,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Sam, Carly, Esmeralda",13-May-18,2,140,140,N,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Sam, Carly, Esmeralda",13-May-18,2,140,160,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Sam, Carly, Esmeralda",13-May-18,2,140,180,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Sam, Carly, Esmeralda",13-May-18,2,140,200,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Sam, Carly, Esmeralda",13-May-18,2,140,220,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Sam, Carly, Esmeralda",13-May-18,2,140,240,Y,Y,,,FE0360,PE,TR,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Sam, Carly, Esmeralda",13-May-18,2,140,260,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Sam, Carly, Esmeralda",13-May-18,2,160,20,N,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Sam, Carly, Esmeralda",13-May-18,2,160,40,N,,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Sam, Carly, Esmeralda",13-May-18,2,160,60,Y,Y,,,FE0434,PE,TR,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Sam, Carly, Esmeralda",13-May-18,2,160,100,N,,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Sam, Carly, Esmeralda",13-May-18,2,160,120,N,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Sam, Carly, Esmeralda",13-May-18,2,160,140,N,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Sam, Carly, Esmeralda",13-May-18,2,160,160,N,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Sam, Carly, Esmeralda",13-May-18,2,160,180,N,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Sam, Carly, Esmeralda",13-May-18,2,160,200,Y,Y,,,FE0889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Sam, Carly, Esmeralda",13-May-18,2,160,220,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Sam, Carly, Esmeralda",13-May-18,2,160,240,Y,N,,,,PE,TR,,,,,,,,,,,,,,,,,,,,Y,,ESCAPED,,,,
spring,2018,2018-B,"Sam, Carly, Esmeralda",13-May-18,2,160,260,Y,Y,,,FE0430,PE,TR,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Anna, Jennilyn",14-May-18,3,40,40,Y,N,,,FE0431,PE,TR,27,7,30,A,NR,M,,103,,24,12,0,,,,,,,,,,,,,,
spring,2018,2018-B,"Alex Jones, Esmeralda Reyez",14-May-18,3,120,120,Y,Y,,,FE0117,PE,TR,42,16,,,,M,,108,,23,14,0,n,0,0,0,,,,,,,,,,
spring,2018,2018-B,"Anna, Jennilyn",14-May-18,3,20,80,Y,N,,,FE040?,PE,TR,33,10,23,A,NR,F,,105,,22,15,0,,,,,,,,,,,,,,
spring,2018,2018-B,"Sam, Carly",14-May-18,3,140,200,Y,Y,,,FE0489,PE,TR,34,12,22,A,NR,F,,89,,22,16,0,n,0,0,0,,,,,,,,,,
spring,2018,2018-B,"Anna, Jennilyn",14-May-18,3,40,280,Y,N,,,FE0428,PE,CA,43,8,35,A,NR,M,,123,,26,16,2,,,,,,,,,,,,,,
spring,2018,2018-B,"Sam, Carly",14-May-18,3,160,260,Y,N,,,FE0490,PE,TR,28,9,19,A,NR,F,,89,,21,17,0,n,0,0,0,,,,,,,,,,
spring,2018,2018-B,"Sam, Carly",14-May-18,3,160,40,Y,N,,,FE0046,PE,TR,39,12,27,A,R,M,,94,,24,17,1,y,1,0,0,,,,,,3 rips on ear,,,,
spring,2018,2018-B,"Anna, Jennilyn",14-May-18,3,60,140,Y,N,,,FE0425,PE,TR,37,17,20,A,NR,M,,98,,19,17,0,n,0,0,0,,,,,,,,,,
spring,2018,2018-B,"Sam, Carly",14-May-18,3,160,220,Y,N,,,,PE,TR,35,9,26,A,NR,M,,98,,22,18,1,y,1,0,0,,,Y,,,twp ripped ears,,,,
spring,2018,2018-B,"Anna, Jennilyn",14-May-18,3,60,260,Y,N,,,FE0402,PE,TR,35,9,26,A,NR,M,,107,,23,19,0,n,0,0,0,,,,,,,,,,
spring,2018,2018-B,"Anna, Jennilyn",14-May-18,3,20,160,Y,N,,,FE0044,PE,TR,31,7,24,A,NR,M,,113,,23,19,0,,,,,,,,,,,,,,
spring,2018,2018-B,"Sam, Carly",14-May-18,3,160,140,Y,N,,,FE0492,PE,TR,34,11,23,A,NR,F,,89,,22,20,0,n,0,0,0,,,,,,,,,,
spring,2018,2018-B,"Alex Jones, Esmeralda Reyez",14-May-18,3,120,20,Y,N,,,281,PE,TR,38,17,21,A,,,,96,,20,20,0,n,0,0,0,,,Y,,,Ripped Right ear,,,,
spring,2018,2018-B,"Sam, Carly",14-May-18,3,140,280,Y,Y,,,FE0393,PE,TR,39,14,25,A,,F,,105,,24,20,0,n,0,0,0,,,,,,,,,,
spring,2018,2018-B,"Anna, Jennilyn",14-May-18,3,60,280,Y,N,,,,PE,CA,60,10,50,A,NR,M,,127,,25,21,0,n,0,0,0,,,,Y,,Escaped before tag,,,,
spring,2018,2018-B,Alex Jones,14-May-18,3,100,20,Y,N,,,FE0355,PE,TR,52,11,41,A,,M,,134,,22,21,0,n,0,0,0,,,,,,Could be small PE CA can't tell,,,,
spring,2018,2018-B,"Sam, Carly",14-May-18,3,160,240,Y,N,,,FE0491,PE,CA,50,9,41,A,NR,M,,140,,26,23,0,n,0,0,0,,,,,,,,,,
spring,2018,2018-B,"Sam, Carly",14-May-18,3,160,200,Y,,,,FE0339,PE,TR,37,9,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Anna, Jennilyn",14-May-18,3,60,20,Y,N,,,,,,42,10,32,,,,,,,25,,,,,,,,,,Y,,Escaped,,,,
spring,2018,2018-B,"Anna, Jennilyn",14-May-18,3,20,20,Y,Y,,,FE0030,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Anna, Jennilyn",14-May-18,3,20,40,N,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Anna, Jennilyn",14-May-18,3,20,60,Y,,,,FE0022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Anna, Jennilyn",14-May-18,3,20,100,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Anna, Jennilyn",14-May-18,3,20,120,N,,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Anna, Jennilyn",14-May-18,3,20,140,Y,Y,,,FE0331,PE,CA,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Anna, Jennilyn",14-May-18,3,20,180,Y,Y,,,FE0066,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Anna, Jennilyn",14-May-18,3,20,200,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Anna, Jennilyn",14-May-18,3,20,220,Y,Y,,,FE0487,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Anna, Jennilyn",14-May-18,3,20,240,N,,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Anna, Jennilyn",14-May-18,3,20,260,N,,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Anna, Jennilyn",14-May-18,3,20,280,Y,Y,,,FE0500,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Anna, Jennilyn",14-May-18,3,40,20,N,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Anna, Jennilyn",14-May-18,3,40,60,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Anna, Jennilyn",14-May-18,3,40,80,N,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Anna, Jennilyn",14-May-18,3,40,100,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Anna, Jennilyn",14-May-18,3,40,120,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Anna, Jennilyn",14-May-18,3,40,140,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Anna, Jennilyn",14-May-18,3,40,160,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Anna, Jennilyn",14-May-18,3,40,180,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Anna, Jennilyn",14-May-18,3,40,200,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Anna, Jennilyn",14-May-18,3,40,220,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Anna, Jennilyn",14-May-18,3,40,240,N,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Anna, Jennilyn",14-May-18,3,40,260,Y,Y,,,FE0043,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Anna, Jennilyn",14-May-18,3,60,40,N,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Anna, Jennilyn",14-May-18,3,60,60,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Anna, Jennilyn",14-May-18,3,60,80,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Anna, Jennilyn",14-May-18,3,60,100,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Anna, Jennilyn",14-May-18,3,60,120,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Anna, Jennilyn",14-May-18,3,60,160,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Anna, Jennilyn",14-May-18,3,60,180,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Anna, Jennilyn",14-May-18,3,60,200,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Anna, Jennilyn",14-May-18,3,60,220,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Anna, Jennilyn",14-May-18,3,60,240,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,Alex Jones,14-May-18,3,80,20,Y,Y,,,279,PE,TR,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,Alex Jones,14-May-18,3,80,40,Y,,,,,SO,,,,,,,,,,,,,,,,,,,,,,,Alive,,,,
spring,2018,2018-B,Alex Jones,14-May-18,3,80,60,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,Alex Jones,14-May-18,3,80,80,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,Alex Jones,14-May-18,3,80,100,Y,,,,,SO,,,,,,,,,,,,,,,,,,,,,,,Dead AJ collect,,,,
spring,2018,2018-B,Alex Jones,14-May-18,3,80,120,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,Alex Jones,14-May-18,3,80,140,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,Alex Jones,14-May-18,3,80,160,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,Alex Jones,14-May-18,3,80,180,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,Alex Jones,14-May-18,3,80,200,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,Alex Jones,14-May-18,3,80,220,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,Alex Jones,14-May-18,3,80,240,Y,Y,,,FT0490,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,Alex Jones,14-May-18,3,80,260,N,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,Alex Jones,14-May-18,3,80,280,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,Alex Jones,14-May-18,3,100,40,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,Alex Jones,14-May-18,3,100,60,Y,Y,,,FE0131,PE,CA,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,Alex Jones,14-May-18,3,100,80,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,Alex Jones,14-May-18,3,100,100,N,,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,Alex Jones,14-May-18,3,100,120,Y,Y,,,FE0485,PE,TR,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,Alex Jones,14-May-18,3,100,140,N,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,Alex Jones,14-May-18,3,100,160,Y,Y,,,FE0373,PE,TR,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,Alex Jones,14-May-18,3,100,180,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,Alex Jones,14-May-18,3,100,200,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,Alex Jones,14-May-18,3,100,220,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,Alex Jones,14-May-18,3,100,240,N,,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,Alex Jones,14-May-18,3,100,260,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,Alex Jones,14-May-18,3,100,280,Y,Y,,,FE0384,PE,TR,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Alex Jones, Esmeralda Reyez",14-May-18,3,120,40,Y,,,,,PE,TR,,,,,,,,,,,,,,,,,,,,Y,,Escaped,,,,
spring,2018,2018-B,"Alex Jones, Esmeralda Reyez",14-May-18,3,120,60,Y,Y,,,FT0356,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Alex Jones, Esmeralda Reyez",14-May-18,3,120,80,N,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Alex Jones, Esmeralda Reyez",14-May-18,3,120,100,Y,Y,,,FE0136,PE,TR,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Alex Jones, Esmeralda Reyez",14-May-18,3,120,140,N,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Alex Jones, Esmeralda Reyez",14-May-18,3,120,160,N,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Alex Jones, Esmeralda Reyez",14-May-18,3,120,180,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Alex Jones, Esmeralda Reyez",14-May-18,3,120,200,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Alex Jones, Esmeralda Reyez",14-May-18,3,120,220,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Alex Jones, Esmeralda Reyez",14-May-18,3,120,240,N,,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Alex Jones, Esmeralda Reyez",14-May-18,3,120,260,N,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Alex Jones, Esmeralda Reyez",14-May-18,3,120,280,Y,Y,,,FE0397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Sam, Carly",14-May-18,3,140,20,N,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,no trap set,,,,
spring,2018,2018-B,"Sam, Carly",14-May-18,3,140,40,N,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2018,2018-B,"Sam, Carly",14-May-18,3,140,60,Y,Y,,,FE0434,,,,,,,,,,,,,,,,,,,,,,,,,,,,
