quarter,year,ID,date,day_no,tag_error_flag,tag_id,tag_id_new,date_dist,trap_dist,x,y,animal,recap,genus,species,total_weight,bag_weight,animal_weight,life_stage,reproduction,sex,body_length,tail_length,tuft_length,foot_length,ear_length,comments
winter,2016,2016-A,2016-02-06,2,NA,NA,NA,0,20,160,120,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-06,2,NA,NA,NA,0,20,160,140,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-06,2,NA,NA,NA,0,20,160,160,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-06,2,NA,NA,NA,0,20,160,180,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-06,2,NA,NA,NA,0,20,160,200,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-06,2,NA,NA,NA,0,20,160,220,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-06,2,NA,NA,NA,0,20,160,240,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-06,2,trap distance large,NA,NA,0,200.9975124224178,180,40,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-06,2,NA,NA,NA,0,20,180,60,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-06,2,trap distance large,NA,NA,0,80,180,140,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-06,2,NA,NA,NA,0,40,180,180,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-06,2,NA,NA,NA,0,20,180,200,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,trap distance large,NA,NA,1,80,180,280,Y,N,NA,NA,32,9,23,adult,NA,F,90,105,7,25,17,NA
winter,2016,2016-A,2016-02-07,3,trap distance large,NA,NA,0,263.0589287593181,140,20,Y,NA,Neotoma,fuscus,NA,NA,NA,adult,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,trap distance large,NA,NA,0,145.60219778561037,180,160,Y,N,Peromyscus,californicus,49,9,40,adult,NA,M,95,125,5,24,28,Y; TICK NOT COLLECTED; LIZARD SEEN TO (ILLEGIBLE) TRAP
winter,2016,2016-A,2016-02-07,3,trap distance large,NA,NA,0,169.7056274847714,60,280,Y,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,trap distance large,NA,NA,0,121.6552506059644,180,260,Y,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,trap distance large,NA,NA,0,161.24515496597098,100,120,Y,Y,Peromyscus,truei,34,9,25,adult,NA,M,78,95,NA,21,15,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,44.721359549995796,140,140,Y,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,trap distance large,NA,NA,0,156.20499351813308,40,20,Y,NA,Peromyscus,truei,33,11.5,21.5,adult,non-reproductive,M,80,92,NA,23,20,Y; HUNCHED BODY; GREEN DUST
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,28.284271247461902,60,40,Y,N,Neotoma,fuscus,190,10,180,adult,lactating,F,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,trap distance large,NA,NA,0,144.22205101855957,140,160,Y,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,40,140,120,Y,Y,Peromyscus,NA,NA,NA,NA,juvenile,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,trap distance large,NA,NA,0,188.67962264113208,40,280,Y,N,Peromyscus,californicus,38,14.5,23.5,adult,non-reproductive,M,91,97,NA,22,18,NA
winter,2016,2016-A,2016-02-07,3,trap distance large,NA,NA,0,63.245553203367585,20,220,Y,N,Peromyscus,truei,39,10,29,adult,pregnant,F,91,102,NA,22,22.5,Y; GREEN DUST
winter,2016,2016-A,2016-02-07,3,trap distance large,NA,NA,0,144.22205101855957,100,100,Y,N,Peromyscus,truei,24,9,15,juvenile,NA,M,59,89,NA,20,17,NA
winter,2016,2016-A,2016-02-07,3,trap distance large,NA,NA,0,80,20,100,Y,N,Peromyscus,truei,34,10,24,adult,reproductive,M,97,108,NA,23,21,Y; GREEN DUST
winter,2016,2016-A,2016-02-07,3,trap distance large,NA,NA,0,140,160,100,Y,N,Peromyscus,truei,34,9,25,adult,non-reproductive,M,75,105,8,20,17,"Y; 1 RIPPED EAR, RIGHT SIDE"
winter,2016,2016-A,2016-02-07,3,trap distance large,NA,NA,0,100,160,200,Y,NA,Peromyscus,truei,36,10,36,adult,non-reproductive,F,70,105,7,21,15,Y; 2 RIPPED EARS; LEFT EAR SHARPEID; 3 PICTURES; SCRUNCHED BODY
winter,2016,2016-A,2016-02-07,3,trap distance large,NA,NA,0,82.46211251235322,140,280,Y,N,Peromyscus,NA,36,9,27,adult,NA,NA,70,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,trap distance large,NA,NA,0,107.70329614269008,100,180,Y,NA,Reithrodontomys,megalotis,19,11,8,adult,lactating,F,60,71,NA,16,10,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,40,140,180,Y,N,Reithrodontomys,megalotis,18,9,18,adult,NA,M,55,80,NA,16,9,Y; NOT TAGGED
winter,2016,2016-A,2016-02-07,3,trap distance large,NA,NA,0,141.4213562373095,120,40,Y,N,Neotoma,fuscus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y; WOODRAT NEST NEARBY
winter,2016,2016-A,2016-02-07,3,trap distance large,NA,NA,0,200.9975124224178,100,240,Y,NA,Reithrodontomys,megalotis,18,11,7,adult,NA,M,NA,70,NA,15,10,Y; FLEAS REME
winter,2016,2016-A,2016-02-07,3,trap distance large,NA,NA,0,220.90722034374522,80,20,Y,NA,Sorex,ornatus,19,11,8,NA,NA,NA,NA,NA,NA,NA,NA,Y; DEAD
winter,2016,2016-A,2016-02-07,3,trap distance large,NA,NA,0,200.9975124224178,100,220,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y; SOREX ORD DEAD
winter,2016,2016-A,2016-02-07,3,trap distance large,NA,NA,0,196.9771560359221,20,40,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,40,20,80,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,40,20,120,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,40,20,160,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,20,20,180,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,60,20,240,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,20,20,260,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,trap distance large,NA,NA,0,220.90722034374522,40,40,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,20,40,60,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,20,40,80,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,20,40,100,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,40,40,140,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,20,40,160,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,20,40,180,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,20,40,200,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,20,40,220,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,20,40,240,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,20,40,260,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,trap distance large,NA,NA,0,240.8318915758459,60,20,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,40,60,60,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,40,60,100,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,20,60,120,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,40,60,160,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,20,60,180,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,20,60,200,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,40,60,240,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,trap distance large,NA,NA,0,200.9975124224178,80,40,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,40,80,80,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,20,80,100,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,20,80,120,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,20,80,140,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,40,80,180,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,20,80,200,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,20,80,220,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,20,80,240,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,trap distance large,NA,NA,0,220.90722034374522,100,20,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,20,100,40,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,40,100,80,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,60,100,140,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,20,100,160,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,40,100,200,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,trap distance large,NA,NA,0,141.4213562373095,120,60,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,20,120,80,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,40,120,120,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,20,120,140,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,20,120,160,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,20,120,180,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,40,120,220,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y; SOREX ALIVE
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,40,120,260,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,trap distance large,NA,NA,0,220.90722034374522,140,40,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,40,140,80,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,trap distance large,NA,NA,0,120,140,200,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,20,140,220,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,20,140,240,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,20,140,260,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,trap distance large,NA,NA,0,240.8318915758459,160,20,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,20,160,40,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,20,160,60,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,20,160,80,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y; PREDATED; TRAP INSIDE; POOP INSIDE
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,40,160,120,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,20,160,140,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,20,160,160,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,20,160,180,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,40,160,220,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,20,160,240,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,40,160,280,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,trap distance large,NA,NA,0,260.76809620810593,180,20,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,20,180,40,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,20,180,60,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,60,180,120,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y; POTENTIALLY PREDATED TRAP, FLUFFED BED, POOP, MAYBE WOODRAT; PICS TAKEN"
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,20,180,140,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-07,3,NA,NA,NA,0,40,180,180,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-08,4,trap distance large,NA,NA,1,141.4213562373095,80,280,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-08,4,trap distance large,NA,NA,0,278.5677655436824,180,20,Y,N,Peromyscus,truei,39.5,10,29.5,adult,lactating,F,83,110,10,24,17,Y; >50% WHITE
winter,2016,2016-A,2016-02-08,4,NA,NA,NA,0,28.284271247461902,160,40,Y,N,Peromyscus,truei,36,10,26,adult,NA,M,78,117,7,25,15,Y; WENT INTO A HOLE IN A DEAD MANZANITA
winter,2016,2016-A,2016-02-08,4,NA,NA,NA,0,44.721359549995796,180,80,Y,N,Peromyscus,californicus,44,10,34,adult,NA,M,80,115,2,22,20,Y; 50% BICOLORTION
winter,2016,2016-A,2016-02-08,4,trap distance large,NA,NA,0,89.44271909999159,140,160,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-08,4,trap distance large,NA,NA,0,107.70329614269008,180,260,Y,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-08,4,trap distance large,NA,NA,0,164.92422502470643,140,100,Y,N,Peromyscus,californicus,28,10,18,juvenile,NA,M,75,86,3,23,18,Y; >50% WHITE ON TAIL
winter,2016,2016-A,2016-02-08,4,trap distance large,NA,NA,0,196.9771560359221,60,280,Y,N,Peromyscus,californicus,65,11,54,adult,lactating,F,NA,134,NA,27,20,Y; RIPPED EAR FROM WINTER; FLEAS
winter,2016,2016-A,2016-02-08,4,trap distance large,NA,NA,0,189.73665961010275,120,100,Y,N,Peromyscus,truei,29,NA,NA,subadult,NA,M,65,98,NA,24,16,NA
winter,2016,2016-A,2016-02-08,4,NA,NA,NA,0,60,120,40,Y,N,Neotoma,fuscus,NA,NA,NA,NA,NA,M,NA,NA,NA,NA,NA,Y; COULD BE YESTERDAYS ESCAPE
winter,2016,2016-A,2016-02-08,4,NA,NA,NA,0,20,120,20,Y,Y,Peromyscus,truei,NA,NA,NA,NA,NA,F,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-08,4,trap distance large,NA,NA,0,128.06248474865697,20,100,Y,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-08,4,trap distance large,NA,NA,0,140,20,240,Y,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-08,4,NA,NA,NA,0,40,60,240,Y,N,NA,NA,22,11,11,NA,NA,F,56,76,3,21,11,Y; <50% BICOLOR
winter,2016,2016-A,2016-02-08,4,NA,NA,NA,0,20,60,220,Y,N,Peromyscus,truei,27,11,16,juvenile,non-reproductive,M,55,75,7,19,15,Y; <50
winter,2016,2016-A,2016-02-08,4,trap distance large,NA,NA,0,113.13708498984761,140,140,Y,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-08,4,NA,NA,NA,0,20,140,120,Y,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-08,4,trap distance large,NA,NA,0,156.20499351813308,20,220,Y,NA,Peromyscus,californicus,49,10,39,adult,non-reproductive,M,108,120,5,25,19,NA
winter,2016,2016-A,2016-02-08,4,NA,NA,NA,0,44.721359549995796,40,260,Y,N,Peromyscus,californicus,36,9,27,subadult,non-reproductive,M,92,105,4,24,22,Y; 50%
winter,2016,2016-A,2016-02-08,4,trap distance large,NA,NA,0,181.10770276274835,20,80,Y,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-08,4,trap distance large,NA,NA,0,226.27416997969522,180,240,Y,Y,Peromyscus,californicus,60,NA,NA,adult,NA,NA,111,NA,NA,NA,NA,Y; 2 SHARIPED EARS
winter,2016,2016-A,2016-02-08,4,NA,NA,NA,0,44.721359549995796,160,200,Y,Y,NA,NA,37,10,27,adult,NA,NA,92,105,NA,NA,NA,Y; TWO RIPPED EARS; LEFT EAR SHARIPED
winter,2016,2016-A,2016-02-08,4,trap distance large,NA,NA,0,82.46211251235322,140,280,Y,Y,NA,NA,37,11,26,adult,NA,M,75,100,7,24,18,Y; TWO RIPPED; 2 SHARIPED EARS
winter,2016,2016-A,2016-02-08,4,NA,NA,NA,0,20,140,260,Y,NA,NA,NA,16.5,6.5,NA,NA,NA,M,66,76,NA,19,10,Y; HARVEST MOUSE
winter,2016,2016-A,2016-02-08,4,trap distance large,NA,NA,0,247.38633753705963,80,20,Y,NA,Sorex,ornatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y; DEAD
winter,2016,2016-A,2016-02-08,4,NA,NA,NA,0,60,20,20,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-08,4,NA,NA,NA,0,20,20,40,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-08,4,trap distance large,NA,NA,0,80,20,120,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-08,4,NA,NA,NA,0,40,20,160,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-08,4,NA,NA,NA,0,40,20,200,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-08,4,NA,NA,NA,0,60,20,260,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-08,4,NA,NA,NA,0,20,20,280,Y,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-08,4,trap distance large,NA,NA,0,240.8318915758459,40,40,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-08,4,NA,NA,NA,0,20,40,60,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y; FOUND (ILLEGIBLE) OR BLOOD
winter,2016,2016-A,2016-02-08,4,NA,NA,NA,0,20,40,80,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-08,4,NA,NA,NA,0,20,40,100,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-08,4,NA,NA,NA,0,60,40,160,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-08,4,NA,NA,NA,0,40,40,200,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-08,4,NA,NA,NA,0,20,40,220,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-08,4,trap distance large,NA,NA,0,200.9975124224178,60,20,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-08,4,NA,NA,NA,0,20,60,40,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-08,4,NA,NA,NA,0,20,60,60,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-08,4,NA,NA,NA,0,20,60,80,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-08,4,NA,NA,NA,0,20,60,100,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-08,4,NA,NA,NA,0,20,60,120,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
winter,2016,2016-A,2016-02-08,4,NA,NA,NA,0,20,60,140,N,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
