quarter,year,ID,Collectors,Date,x,Y,Animal,Tag,Genus,Species,life_stage,recap,torn_ear,escaped,weight,Sex,reproduction,Hair,tissue,tail,foot,ear,bait_stolen,trap_malfunction,ticks,Comments,,,,,,
spring,2010,2010-B,"Leighton, GR",5/1/2010,20,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Leighton, GR",5/1/2010,20,140,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Leighton, GR",5/1/2010,20,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Leighton, GR",5/1/2010,20,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Leighton, GR",5/1/2010,20,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Leighton, GR",5/1/2010,20,220,Y,376,Peromyscus,boylii,adult,Y,,,25,M,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Leighton, GR",5/1/2010,20,240,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Leighton, GR",5/1/2010,20,260,Y,200,Peromyscus,boylii,adult,N,,,27,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Leighton, GR",5/1/2010,20,280,N,,,,,,,,,,,,,,,,Y,,,,,,,,,
spring,2010,2010-B,"Kiri, Yasaman, Kathy",5/1/2010,40,20,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Kiri, Yasaman, Kathy",5/1/2010,40,40,Y,144,Peromyscus,californicus,adult,Y,,,53,F,pregnant,,,,,,,,,PREGNANT,,,,,,
spring,2010,2010-B,"Kiri, Yasaman, Kathy",5/1/2010,40,60,Y,125,Peromyscus,californicus,adult,Y,,,46,M,,,,105,25,20,,,,,,,,,,
spring,2010,2010-B,"Kiri, Yasaman, Kathy",5/1/2010,40,80,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Kiri, Yasaman, Kathy",5/1/2010,40,100,Y,336,Peromyscus,boylii,adult,Y,,,26,F,,,,110,23,19,,,,,,,,,,
spring,2010,2010-B,"Kiri, Yasaman, Kathy",5/1/2010,40,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Kiri, Yasaman, Kathy",5/1/2010,40,140,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Kiri, Yasaman, Kathy",5/1/2010,40,160,Y,309,Neotoma,fuscipes,adult,Y,,,216,F,,,,201,35,30,,,,,,,,,,
spring,2010,2010-B,"Kiri, Yasaman, Kathy",5/1/2010,40,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Kiri, Yasaman, Kathy",5/1/2010,40,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Kiri, Yasaman, Kathy",5/1/2010,40,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Kiri, Yasaman, Kathy",5/1/2010,40,240,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Kiri, Yasaman, Kathy",5/1/2010,40,260,Y,294,Peromyscus,boylii,adult,Y,,,25,M,,,,100,20,20,,,,,,,,,,
spring,2010,2010-B,"Kiri, Yasaman, Kathy",5/1/2010,40,280,N,,,,,,,,,,,,,,,,,Y,,Stick holding trap open,,,,,,
spring,2010,2010-B,"Yiwei, Tamir",5/1/2010,60,20,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Yiwei, Tamir",5/1/2010,60,40,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Yiwei, Tamir",5/1/2010,60,60,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Yiwei, Tamir",5/1/2010,60,80,Y,102,Peromyscus,boylii,adult,Y,,,,M,,,,,,,,,,DIED IN TRAP,,,,,,
spring,2010,2010-B,"Yiwei, Tamir",5/1/2010,60,100,Y,293,Peromyscus,boylii,adult,Y,,,,F,,,,,25,23,,,,"ORANGE STRIPE ON SIDE, BROKEN TAIL",,,,,,
spring,2010,2010-B,"Yiwei, Tamir",5/1/2010,60,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Yiwei, Tamir",5/1/2010,60,140,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Yiwei, Tamir",5/1/2010,60,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Yiwei, Tamir",5/1/2010,60,180,Y,352,Peromyscus,boylii,adult,Y,,,,,,,,102,23,20,,,,ORANGE STRIPE ON SIDE,,,,,,
spring,2010,2010-B,"Yiwei, Tamir",5/1/2010,60,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Yiwei, Tamir",5/1/2010,60,220,Y,234,Peromyscus,boylii,adult,Y,,,24,F,,,,101,22,20,,,,"ORANGE STRIPE, TAIL HAS NO HAIR",,,,,,
spring,2010,2010-B,"Yiwei, Tamir",5/1/2010,60,240,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Yiwei, Tamir",5/1/2010,60,260,Y,174,Peromyscus,californicus,adult,Y,,,50,F,lactating,,,127,26,23,,,,LACATING,,,,,,
spring,2010,2010-B,"Yiwei, Tamir",5/1/2010,60,280,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Leighton, GR",5/1/2010,80,20,Y,276,Peromyscus,boylii,adult,Y,,,25,F,,,,,,,,,,CAUGHT EARLIER THIS WEEK,,,,,,
spring,2010,2010-B,"Leighton, GR",5/1/2010,80,40,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Leighton, GR",5/1/2010,80,60,N,,,,,,,,,,,,,,,,Y,,,,,,,,,
spring,2010,2010-B,"Leighton, GR",5/1/2010,80,80,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Leighton, GR",5/1/2010,80,100,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Leighton, GR",5/1/2010,80,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Leighton, GR",5/1/2010,80,140,N,,,,,,,,,,,,,,,,Y,,,,,,,,,
spring,2010,2010-B,"Leighton, GR",5/1/2010,80,160,Y,340,Peromyscus,boylii,adult,Y,,,21,F,,,,,,,,,,CAUGHT EARLIER THIS WEEK,,,,,,
spring,2010,2010-B,"Leighton, GR",5/1/2010,80,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Leighton, GR",5/1/2010,80,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Leighton, GR",5/1/2010,80,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Leighton, GR",5/1/2010,80,240,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Leighton, GR",5/1/2010,80,260,N,,,,,,,,,,,,,,,,Y,,,,,,,,,
spring,2010,2010-B,"Leighton, GR",5/1/2010,80,280,Y,386,Peromyscus,boylii,adult,Y,,,28,F,,,,,,,,,,CAUGHT EARLIER THIS WEEK,,,,,,
spring,2010,2010-B,"Kiri, Yasaman, Kathy",5/1/2010,100,20,Y,372,Peromyscus,boylii,adult,Y,,,,M,,,,100,23,20,,,,,,,,,,
spring,2010,2010-B,"Kiri, Yasaman, Kathy",5/1/2010,100,40,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Kiri, Yasaman, Kathy",5/1/2010,100,60,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Kiri, Yasaman, Kathy",5/1/2010,100,80,Y,328,Peromyscus,boylii,adult,Y,,,24,F,,,,100,21,19,,,,,,,,,,
spring,2010,2010-B,"Kiri, Yasaman, Kathy",5/1/2010,100,100,Y,284,Peromyscus,boylii,adult,Y,,,25,M,,,,100,23,19,,,,"EAR TAG ON TOP OF EAR, CLOSE TO RIPPING OFF",,,,,,
spring,2010,2010-B,"Kiri, Yasaman, Kathy",5/1/2010,100,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Kiri, Yasaman, Kathy",5/1/2010,100,140,Y,322,Peromyscus,boylii,adult,Y,,,23,F,,,,111,20,19,,,,,,,,,,
spring,2010,2010-B,"Kiri, Yasaman, Kathy",5/1/2010,100,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Kiri, Yasaman, Kathy",5/1/2010,100,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Kiri, Yasaman, Kathy",5/1/2010,100,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Kiri, Yasaman, Kathy",5/1/2010,100,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Kiri, Yasaman, Kathy",5/1/2010,100,240,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Kiri, Yasaman, Kathy",5/1/2010,100,260,Y,324,Peromyscus,boylii,adult,N,,,25,F,,,,100,21,20,,,,,,,,,,
spring,2010,2010-B,"Kiri, Yasaman, Kathy",5/1/2010,100,280,Y,351,Peromyscus,boylii,adult,Y,,,26,F,,,,111,22,20,,,,,,,,,,
spring,2010,2010-B,"Yiwei, Tamir",5/1/2010,120,20,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Yiwei, Tamir",5/1/2010,120,40,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Yiwei, Tamir",5/1/2010,120,60,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Yiwei, Tamir",5/1/2010,120,80,Y,269,Peromyscus,californicus,adult,Y,,,49,M,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Yiwei, Tamir",5/1/2010,120,100,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Yiwei, Tamir",5/1/2010,120,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Yiwei, Tamir",5/1/2010,120,140,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Yiwei, Tamir",5/1/2010,120,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Yiwei, Tamir",5/1/2010,120,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Yiwei, Tamir",5/1/2010,120,200,Y,169,Peromyscus,californicus,adult,Y,,,51,M,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Yiwei, Tamir",5/1/2010,120,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Yiwei, Tamir",5/1/2010,120,240,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Yiwei, Tamir",5/1/2010,120,260,Y,186,Peromyscus,californicus,adult,Y,,,48,M,,,,135,26,27,,,,,,,,,,
spring,2010,2010-B,"Yiwei, Tamir",5/1/2010,120,280,Y,323,Peromyscus,boylii,adult,Y,,,27,M,,,,,20,21,,,,ORANGE STRIPE ON SIDE,,,,,,
spring,2010,2010-B,"Leighton, GR",5/1/2010,140,20,Y,310,Peromyscus,boylii,adult,Y,,,27,F,lactating,,,,,,,,,LACTATING,,,,,,
spring,2010,2010-B,"Leighton, GR",5/1/2010,140,40,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Leighton, GR",5/1/2010,140,60,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Leighton, GR",5/1/2010,140,80,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Leighton, GR",5/1/2010,140,100,Y,350,Peromyscus,boylii,adult,Y,,,40,F,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Leighton, GR",5/1/2010,140,120,Y,139,Peromyscus,boylii,adult,Y,,,25,M,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Leighton, GR",5/1/2010,140,140,Y,101,Peromyscus,californicus,adult,Y,,,55,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Leighton, GR",5/1/2010,140,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Leighton, GR",5/1/2010,140,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Leighton, GR",5/1/2010,140,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Leighton, GR",5/1/2010,140,220,Y,1128,Reithrodontomys,megalotis,adult,Y,,,50,M,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Leighton, GR",5/1/2010,140,240,N,,,,,,,,,,,,,,,,Y,,,,,,,,,
spring,2010,2010-B,"Leighton, GR",5/1/2010,140,260,Y,137,Peromyscus,boylii,adult,Y,,,30,M,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Leighton, GR",5/1/2010,140,280,Y,377,Peromyscus,boylii,adult,Y,,,27,F,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Kiri, Yasaman, Kathy",5/1/2010,160,20,Y,253,Peromyscus,californicus,adult,N,,,45,M,,Y,,140,25,20,,,,,,,,,,
spring,2010,2010-B,"Kiri, Yasaman, Kathy",5/1/2010,160,40,Y,147,Peromyscus,boylii,adult,Y,,,26,,,,,111,22,20,,,,,,,,,,
spring,2010,2010-B,"Kiri, Yasaman, Kathy",5/1/2010,160,60,Y,400,Peromyscus,boylii,adult,Y,,,16,M,,,,80,21,18,,,,,,,,,,
spring,2010,2010-B,"Kiri, Yasaman, Kathy",5/1/2010,160,80,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Kiri, Yasaman, Kathy",5/1/2010,160,100,Y,161,Peromyscus,boylii,adult,Y,,,27,M,,,,85,23,18,,,2,TICKS,,,,,,
spring,2010,2010-B,"Kiri, Yasaman, Kathy",5/1/2010,160,120,Y,306,Peromyscus,boylii,adult,Y,,,23,M,,,,105,24,18,,,,,,,,,,
spring,2010,2010-B,"Kiri, Yasaman, Kathy",5/1/2010,160,140,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Kiri, Yasaman, Kathy",5/1/2010,160,160,Y,339,Peromyscus,boylii,adult,Y,,,26,,,,,111,22,20,,,,,,,,,,
spring,2010,2010-B,"Kiri, Yasaman, Kathy",5/1/2010,160,180,Y,300,Peromyscus,boylii,adult,N,Y,,29,M,,,,100,22,20,,,,RIPPED EAR,,,,,,
spring,2010,2010-B,"Kiri, Yasaman, Kathy",5/1/2010,160,200,Y,298,Peromyscus,boylii,adult,Y,,,25,F,,,,106,22,18,,,,,,,,,,
spring,2010,2010-B,"Kiri, Yasaman, Kathy",5/1/2010,160,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Kiri, Yasaman, Kathy",5/1/2010,160,240,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Kiri, Yasaman, Kathy",5/1/2010,160,260,Y,291,Peromyscus,boylii,adult,N,,,22,M,,Y,,100,22,15,,,,,,,,,,
spring,2010,2010-B,"Kiri, Yasaman, Kathy",5/1/2010,160,280,Y,233,Peromyscus,boylii,adult,Y,,,26,F,,,,105,24,18,,,,,,,,,,
spring,2010,2010-B,"Yiwei, Tamir",5/1/2010,180,20,Y,267,Peromyscus,californicus,adult,Y,,,48,F,lactating,,,,,,,,,LACTATING,,,,,,
spring,2010,2010-B,"Yiwei, Tamir",5/1/2010,180,40,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Yiwei, Tamir",5/1/2010,180,60,Y,266,Peromyscus,boylii,adult,Y,,,28,F,,,,,23,21,,,,ORANGE STRIPE TAIL MANGLED,,,,,,
spring,2010,2010-B,"Yiwei, Tamir",5/1/2010,180,80,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Yiwei, Tamir",5/1/2010,180,100,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Yiwei, Tamir",5/1/2010,180,120,Y,309,Peromyscus,californicus,adult,Y,,,,F,lactating,,,140,25,23,,,,LACTATING,,,,,,
spring,2010,2010-B,"Yiwei, Tamir",5/1/2010,180,140,Y,251,Peromyscus,boylii,adult,N,,,23,M,,Y,,93,21,17,,,,ORANGE STRIPE,,,,,,
spring,2010,2010-B,"Yiwei, Tamir",5/1/2010,180,160,Y,384,Peromyscus,boylii,adult,N,,,28,M,,Y,,95,23,21,,,,,,,,,,
spring,2010,2010-B,"Yiwei, Tamir",5/1/2010,180,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Yiwei, Tamir",5/1/2010,180,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Yiwei, Tamir",5/1/2010,180,220,Y,252,Peromyscus,boylii,adult,Y,,,24,M,,,,96,22,18,,,,ORANGE STRIPE,,,,,,
spring,2010,2010-B,"Yiwei, Tamir",5/1/2010,180,240,Y,303,Peromyscus,boylii,adult,Y,,,24,F,,,,110,23,21,,,,ORANGE STRIPE- 303 WAS CAUGHT ON APRIL 29TH AND WAS RECORDED AS 30g MALE,,,,,,
spring,2010,2010-B,"Yiwei, Tamir",5/1/2010,180,260,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2010,2010-B,"Yiwei, Tamir",5/1/2010,180,280,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,20,20,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,20,40,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,20,60,Y,125,Peromyscus,californicus,adult,Y,,,41,M,,,,,25,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,20,80,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,20,100,Y,336,Peromyscus,boylii,adult,Y,,,26,F,lactating,,,,,,,,,lactating female,,,,,,
summer,2010,2010-C,,7/31/2010,20,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,20,140,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,20,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,20,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,20,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,20,220,Y,78,Peromyscus,californicus,adult,N,,,38,,,,,135,26,22,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,20,240,Y,77,Peromyscus,boylii,adult,N,,,35,,,,,125,25,24,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,20,260,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,20,280,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,40,20,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,40,40,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,40,60,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,40,80,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,40,100,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,40,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,40,140,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,40,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,40,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,40,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,40,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,40,240,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,40,260,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,40,280,Y,353,Peromyscus,boylii,adult,Y,,,24,F,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,60,20,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,60,40,Y,79,Peromyscus,californicus,adult,N,,,47,F,,,,,25,,,,,injured toes,,,,,,
summer,2010,2010-C,,7/31/2010,60,60,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,60,80,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,60,100,Y,75,Peromyscus,californicus,adult,Y,,,53,F,,,,,26,25,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,60,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,60,140,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,60,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,60,180,Y,340,Peromyscus,boylii,adult,Y,,,29,F,lactating,,,,,,,,,Lactating female,,,,,,
summer,2010,2010-C,,7/31/2010,60,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,60,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,60,240,Y,234,Peromyscus,boylii,adult,Y,,,34,F,lactating,,,,,,,,,Lactating,,,,,,
summer,2010,2010-C,,7/31/2010,60,260,Y,76,Peromyscus,boylii,adult,N,Y,,26,M,,,,,,,,,,Recap but missing ear tag,,,,,,
summer,2010,2010-C,,7/31/2010,60,280,Y,186,Peromyscus,californicus,adult,Y,,,54,M,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,80,20,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,80,40,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,80,60,Y,385,Peromyscus,boylii,adult,N,Y,,25,,,,,,,,,,,"Torn ear, new tag",,,,,,
summer,2010,2010-C,,7/31/2010,80,80,Y,51,Peromyscus,californicus,adult,Y,,,45,M,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,80,100,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,80,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,80,140,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,80,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,80,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,80,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,80,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,80,240,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,80,260,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,80,280,Y,386,Peromyscus,boylii,adult,Y,,,31,M,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,100,20,Y,276,Peromyscus,boylii,adult,Y,,,28,F,lactating,,,,,,,,,Lactating,,,,,,
summer,2010,2010-C,,7/31/2010,100,40,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,100,60,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,100,80,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,100,100,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,100,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,100,140,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,100,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,100,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,100,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,100,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,100,240,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,100,260,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,100,280,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,120,20,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,120,40,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,120,60,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,120,80,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,120,100,Y,116,Peromyscus,boylii,adult,N,,,40,F,,Y,,111,20,15,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,120,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,120,140,Y,115,Peromyscus,boylii,adult,N,,,30,F,,N,,90,22,18,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,120,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,120,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,120,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,120,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,120,240,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,120,260,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,120,280,Y,351,Peromyscus,boylii,adult,Y,,,35,F,,N,,105,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,140,20,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,140,40,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,140,60,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,140,80,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,140,100,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,140,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,140,140,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,140,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,140,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
summer,2010,2010-C,,7/31/2010,140,200,Y,80,Peromyscus,boylii,adult,N,,,23,M,,,,105,22,20,,,,,,,,,,
