date,meanTempC,meanRH,Precip_mm,meansoilMoist,meansoilTemp_C,LeafMoist_h,Solar_Wm2,minAirTemp,maxAirTemp,minRH,maxRH
7/2/2013,20.61428571,0.686785714,0.090909091,0.024083333,18.26666667,0,510.9,15.9,29.4,0.43,0.86
7/3/2013,20.53095238,0.704464286,0,0.023104167,18.02152778,0,488.9,14.7,32.3,0.36,0.9
7/4/2013,19.60833333,0.738630952,0,0.022722222,18.02291667,0,439.5,15.1,29.3,0.46,0.88
7/5/2013,15.74464286,0.792083333,0,0.020326389,16.96666667,0,466.9,10.9,26.3,0.47,0.95
7/6/2013,13.45654762,0.861011905,0,0.018111111,15.96388889,0,384.6,10.7,22.3,0.57,0.95
7/7/2013,13.61904762,0.84952381,0,0.017506944,15.56111111,0,401,10.4,23.4,0.54,0.96
7/8/2013,15.3047619,0.796190476,0,0.016541667,15.67013889,0,432.1,10.2,28.1,0.36,0.97
7/9/2013,18.76428571,0.717083333,0,0.016506944,16.44027778,0,428.5,10.3,36.5,0.26,0.93
7/10/2013,15.85059524,0.814940476,0,0.015541667,16.30972222,0,402.8,11,25,0.53,0.96
7/11/2013,14.43128492,0.83273743,0,0.019014493,15.48895706,4,398.25,10.3,23.6,0.54,0.97
7/12/2013,14.93981481,0.808425926,0,0.031576389,14.90555556,0,371.9,9.6,29,0.4,0.97
7/13/2013,15.16944444,0.790740741,0,0.031048611,14.83518519,0,393.7,7.8,29.7,0.39,0.96
7/14/2013,15.1087963,0.793888889,0,0.030604167,14.88564815,0,395.65,9.1,29.7,0.38,0.96
7/15/2013,13.26990741,0.8725,0,0.029548611,14.49398148,5,310.5,10.2,24.3,0.52,0.97
7/16/2013,13.73935185,0.8875,0.272727273,0.029097222,14.30092593,7,266.55,10.8,24.2,0.57,0.96
7/17/2013,16.14675926,0.799490741,0.090909091,0.029708333,14.70462963,0,382.8,10.2,29.7,0.41,0.95
7/18/2013,15.86372093,0.793627907,0,0.029965278,14.95740741,0,370.85,9.3,28.6,0.45,0.96
7/19/2013,14.81342593,0.82337963,0,0.029034722,14.78703704,0,350.8,9.3,28.5,0.44,0.96
7/20/2013,13.50555556,0.867175926,0.090909091,0.027993056,14.52962963,2,327.85,10.3,23.5,0.54,0.97
7/21/2013,15.55185185,0.821203704,0,0.028465278,14.59351852,0,346.2,9.7,28.6,0.46,0.97
7/22/2013,16.44907407,0.846527778,0,0.028208333,15.09768519,0,243.75,13.1,21.9,0.69,0.95
7/23/2013,18.25416667,0.77587963,0,0.028916667,15.64814815,0,334.2,14.6,27.4,0.48,0.93
7/24/2013,17.84930233,0.775255814,0,0.029388889,15.80092593,0,351.6,12.6,29.1,0.44,0.93
7/25/2013,15.93091787,0.810628019,0,0.028166667,15.50338164,0,345.3,11,29.4,0.42,0.95
7/26/2013,15.47361111,0.83162037,0,0.027069444,15.27037037,0,371.75,10.8,28.7,0.45,0.96
7/27/2013,14.73194444,0.863333333,0,0.026625,15.08842593,6,351.65,11.3,26.3,0.51,0.97
7/28/2013,13.07407407,0.904953704,0,0.025763889,14.55972222,8,303,10.7,22.1,0.6,0.97
7/29/2013,13.13009259,0.879351852,0,0.025013889,14.1912037,0,274.6,10.9,22,0.59,0.94
7/30/2013,14.20972222,0.836203704,0,0.025694444,14.33796296,0,378.95,10.9,24.6,0.5,0.94
7/31/2013,14.73194444,0.83037037,0,0.025784722,14.45046296,0,379.9,10.1,29.9,0.4,0.97
8/1/2013,15.11162791,0.77455814,0,0.025777778,14.48287037,0,392.6,8.3,28.9,0.43,0.96
8/2/2013,14.49395349,0.795534884,0,0.025597222,14.51990741,0,398.2,8.4,29.1,0.43,0.93
8/3/2013,12.89212963,0.89212963,0,0.025597222,14.17314815,8,271.95,10.2,25.4,0.5,0.97
8/4/2013,13.57314815,0.879722222,0,0.024402778,14.06435185,8,296.55,10.3,27.8,0.45,0.97
8/5/2013,14.41255814,0.829348837,0,0.024541667,14.2212963,0,366.25,9.2,28,0.42,0.97
8/6/2013,13.80601852,0.865787037,0,0.024520833,14.23194444,2,329.6,10.3,26.8,0.47,0.97
8/7/2013,14.7962963,0.846388889,0,0.024138889,14.40601852,0,319.5,11.7,26.8,0.46,0.96
8/8/2013,14.5,0.867592593,0,0.023791667,14.47592593,0,339.7,11.3,26.6,0.49,0.97
8/9/2013,14.93663366,0.841435644,0,0.009632911,14.45531915,0,353.4,10.6,27.8,0.47,0.95
8/10/2013,16.4578125,0.827864583,0,0.002345238,14.93869048,0,344.25,11.7,34.1,0.33,0.97
8/11/2013,15.5984375,0.829166667,0,0.001833333,14.92797619,0,356,10,33,0.35,0.97
8/12/2013,15.93177083,0.811041667,0,0.001035714,14.91428571,0,340.5,10.2,34.5,0.33,0.96
8/13/2013,17.6515625,0.733802083,0,0.001154762,15.24761905,0,340.45,10.7,35.7,0.26,0.94
8/14/2013,19.05625,0.643645833,0,0.000833333,15.65416667,0,344.2,11.2,37.9,0.25,0.83
8/15/2013,21.04791667,0.73109375,0,0.001464286,16.58690476,0,336.8,13.4,41.4,0.25,0.95
8/16/2013,21.3625,0.725989583,0,0.001565476,17.18809524,0,341.45,15.2,40.5,0.27,0.93
8/17/2013,18.39739583,0.660208333,0,0.001011905,16.47916667,0,259.95,13.3,35.7,0.32,0.85
8/18/2013,18.58854167,0.76203125,0,0.000333333,16.35952381,0,346.95,11.1,34.9,0.33,0.95
8/19/2013,17.85677083,0.76171875,0,0.001309524,16.46428571,0,314.05,12.7,27.7,0.44,0.92
8/20/2013,14.77239583,0.859270833,0,-0.003370861,15.50794702,0,302.05,11.7,26.9,0.47,0.96
8/21/2013,14.77473118,0.838655914,0,0.00302439,15.15320513,0,314,11.1,27.5,0.47,0.96
8/22/2013,15.22744186,0.814232558,0,0.019448598,15.06979167,0,286.6,10,30,0.42,0.96
8/23/2013,15.63925234,0.807242991,0,0.019476636,15.12083333,0,288.4,9.4,28.9,0.43,0.96
8/24/2013,17.14741784,0.775680751,0,0.019154545,15.43541667,0,278.4,10,28.5,0.47,0.93
8/25/2013,17.48971963,0.829766355,0,0.017991667,16.02395833,0,288.5,13.6,25.5,0.56,0.95
8/26/2013,17.95446009,0.778591549,0,0.01785,16.04010417,0,300.45,13.4,28.8,0.47,0.95
8/27/2013,18.0915493,0.67629108,0,0.019115044,15.975,0,313.25,11.6,29.5,0.4,0.85
8/28/2013,18.42783019,0.747323944,0,0.018758621,16.26614583,0,293,12,30,0.43,0.92
8/29/2013,18.83160377,0.778450704,0,0.019044248,16.42864583,0,286.65,11.9,29.7,0.45,0.96
8/30/2013,20.16324324,0.681862745,0,0.018798319,17.19427083,0,286.55,14.4,30,0.3,0.9
8/31/2013,20.84028436,0.576338028,0,0.018857143,17.3171875,0,290.3,14.8,29.8,0.32,0.74
9/1/2013,20.70093897,0.619765258,0,0.01882906,17.26770833,0,260.05,15.4,29.3,0.39,0.76
9/2/2013,20.36697674,0.715674419,0,0.018521368,17.390625,0,248.35,17,30,0.41,0.84
9/3/2013,18.91877934,0.685164319,0,0.019504673,16.98229167,0,283.95,13,28.2,0.4,0.87
9/4/2013,18.11126761,0.734084507,0,0.019584158,16.59114583,0,289.35,12.6,28.2,0.4,0.91
9/5/2013,17.73971963,0.740934579,0,0.006958678,16.29010989,0,280.2,12.1,38.4,0.23,0.93
9/6/2013,19.87708333,0.6275,0,-0.009201389,16.22222222,0,262.8,10.6,41.4,0.17,0.88
9/7/2013,20.97708333,0.580625,0,-0.008590278,17.07430556,0,263.7,15.1,37.6,0.23,0.85
9/8/2013,17.36927083,0.7746875,0,-0.009805556,16.28402778,0,246.3,11.3,37.3,0.28,0.93
9/9/2013,18.715625,0.740260417,0,-0.009833333,16.40625,0,250.8,12.9,37.1,0.29,0.9
9/10/2013,13.42135417,0.9390625,0,-0.0110625,15.25208333,8,97,11.5,14.8,0.84,0.96
9/11/2013,15.021875,0.899375,0,-0.011381944,15.05972222,0,196.8,11.9,25.5,0.55,0.97
9/12/2013,16.76458333,0.84125,0,-0.011027778,15.19930556,0,223.45,11.6,34.7,0.34,0.96
9/13/2013,16.61041667,0.820104167,0,-0.010645833,15.30347222,0,217,11.8,34.4,0.33,0.95
9/14/2013,16.334375,0.788854167,0,-0.010826389,15.13472222,0,216.05,10.6,35.1,0.32,0.94
9/15/2013,16.82604167,0.78484375,0,-0.010895833,15.10972222,0,239.05,10.4,36,0.3,0.95
9/16/2013,17.74739583,0.770989583,0,-0.010444444,15.55972222,0,238.1,11.8,37.2,0.28,0.96
9/17/2013,15.40833333,0.7690625,0,-0.011145833,15.02916667,0,234.4,10.5,31.9,0.29,0.94
9/18/2013,17.2609375,0.661770833,0.818181818,-0.011201389,14.96111111,0,244.6,10.2,35.5,0.23,0.91
9/19/2013,19.35873786,0.524854369,0.190909091,-0.000661654,15.56204819,0,224.45,10.8,35.9,0.17,0.79
9/20/2013,16.54372093,0.688372093,0,0.0225625,15.45052083,0,219.7,10.8,29.3,0.44,0.91
9/21/2013,13.90925926,0.957083333,9.272727273,0.094634921,15.0234375,22,49.4,10.4,15.9,0.88,0.98
9/22/2013,13.1712963,0.920648148,0.090909091,0.145701389,14.0890625,14,177.6,9.1,23.9,0.66,0.99
9/23/2013,16.20514019,0.816168224,0,0.126638889,14.57552083,0,210.6,9.9,28.6,0.45,0.97
9/24/2013,16.12056075,0.77453271,0,0.116458333,15.08697917,0,201.55,11.7,25.7,0.41,0.92
9/25/2013,13.4375,0.715509259,0,0.108770833,14.04010417,0,213.4,10,27.3,0.3,0.89
9/26/2013,13.01348837,0.665302326,0,0.111513889,13.334375,0,224.25,6.7,28.9,0.23,0.9
9/27/2013,15.30883721,0.54855814,0,0.132506944,13.62291667,0,217.9,9.6,29.1,0.26,0.73
9/28/2013,16.84345794,0.518831776,0,0.133618056,14.09791667,0,218.8,11,29,0.25,0.71
9/29/2013,16.64,0.742744186,0,0.133905109,14.6390625,0,203.1,10.8,30,0.42,0.89
9/30/2013,16.98139535,0.826976744,0,0.14735,15.09791667,0,188.6,12.2,27.3,0.51,0.94
10/1/2013,14.49583333,0.75037037,0,0.141583333,14.62604167,0,204.9,9.9,26.7,0.38,0.89
10/2/2013,14.35925926,0.720416667,0,0.136208333,14.140625,0,205,9,29.3,0.29,0.91
10/3/2013,13.51574074,0.57,0,0.13185,13.49895833,0,219.6,7.5,28.9,0.18,0.82
10/4/2013,17.4531401,0.366183575,0,0.12915,13.91822917,0,208.65,12.3,26,0.22,0.52
10/5/2013,18.93958333,0.349166667,0,0.127175,14.65885417,0,207.75,12.7,27,0.17,0.52
10/6/2013,19.0546875,0.348958333,0,0.125008333,15.0328125,0,203.4,14,27.7,0.17,0.51
10/7/2013,17.61927083,0.39921875,0,0.122491667,14.92239583,0,188.5,11.9,26.4,0.21,0.53
10/8/2013,12.41865285,0.715544041,0.090909091,0.126981308,13.92402235,0,189.55,7.3,24.4,0.45,0.92
10/9/2013,11.32741935,0.803333333,0,0.13309375,13.27901235,0,168.4,8.5,23,0.45,0.92
10/10/2013,9.733928571,0.881071429,0,0.131479167,13.05625,0,99.75,7.1,15.8,0.72,0.94
10/11/2013,11.43630952,0.849583333,0,0.130739583,13.06944444,0,165.7,8.1,24.9,0.45,0.96
10/12/2013,11.61071429,0.805714286,0,0.130052083,13.03472222,0,178.5,6.2,27.9,0.38,0.95
10/13/2013,11.72559524,0.820238095,0,0.128916667,13.00763889,0,171.25,7.2,25.1,0.44,0.95
10/14/2013,15.7005988,0.570419162,0,0.1285625,13.68680556,0,186.75,9.5,29.4,0.23,0.78
10/15/2013,17.63053892,0.421736527,0,0.12815625,14.38888889,0,189.35,12.4,29.9,0.19,0.55
10/16/2013,17.45808383,0.411736527,0,0.1274375,14.67916667,0,182,12.5,29.8,0.16,0.58
10/17/2013,17.65151515,0.402,0,0.126385417,14.78541667,0,185.8,12.2,29.6,0.2,0.58
10/18/2013,16.85272727,0.425361446,0,0.125458333,14.78402778,0,184,11.1,28.6,0.19,0.59
10/19/2013,17.10727273,0.480120482,0,0.12465625,14.97430556,0,176.65,11.8,29.7,0.19,0.62
10/20/2013,15.48383234,0.603473054,0,0.123291667,14.75972222,0,173.95,10.8,28.3,0.34,0.74
10/21/2013,13.52083333,0.663392857,0,0.1218125,14.18888889,0,174.9,7.8,28.6,0.34,0.84
10/22/2013,12.70892857,0.76077381,0,0.120791667,13.77708333,0,166.6,7.5,27,0.37,0.88
10/23/2013,11.6422619,0.82922619,0,0.1201875,13.47569444,0,158.35,6.5,23.7,0.49,0.95
10/24/2013,9.173214286,0.914166667,0,0.119364583,12.74305556,2,115.25,6.5,19.3,0.61,0.97
10/25/2013,11.42916667,0.851964286,0,0.118760417,12.69236111,0,142.7,6.1,23.5,0.49,0.97
10/26/2013,14.4672619,0.731428571,0,0.118989583,13.5,0,146.35,8.8,28.1,0.27,0.88
10/27/2013,10.87202381,0.827261905,0,0.118177083,13.09444444,3,138.1,7.2,19.3,0.6,0.94
10/28/2013,10.32261905,0.875297619,0,0.11653125,12.58680556,16,129.05,8.3,17.7,0.56,0.96
10/29/2013,9.506547619,0.950119048,0.6,0.1176875,12.34444444,22,75.1,6.7,13.4,0.85,0.97
10/30/2013,10.05449438,0.882303371,0.090909091,0.107679245,11.97272727,7,138.25,5.5,19.1,0.57,0.98
10/31/2013,12.18489583,0.791979167,0,0.097958333,12.43630952,0,130.85,7.8,21.3,0.45,0.93
11/1/2013,13.88125,0.678072917,0,0.098425,12.95952381,0,133.65,9,25.1,0.3,0.84
11/2/2013,13.45989583,0.660677083,0,0.098591667,13.08154762,0,132.65,8.8,22.6,0.4,0.82
11/3/2013,11.26373057,0.601398964,0,0.098016667,12.38928571,0,139.15,7.7,20.2,0.24,0.9
11/4/2013,10.25841584,0.570742574,0,0.097333333,11.69821429,0,122.7,5.2,20.9,0.26,0.77
11/5/2013,13.6453125,0.46765625,0,0.097633333,12.28988095,0,113.55,8.6,22.8,0.28,0.6
11/6/2013,14.45989583,0.502604167,0,0.097958333,12.79107143,0,124.45,9.8,24.8,0.2,0.67
11/7/2013,14.53697917,0.516822917,0,0.097975,13.11666667,0,93.35,10.5,22.5,0.32,0.63
11/8/2013,14.58871795,0.635538462,0,0.097708333,13.29285714,0,111.8,9.4,24.8,0.31,0.79
11/9/2013,12.23673469,0.754897959,0,0.097116667,13.13511905,0,120.05,9.1,20,0.39,0.92
11/10/2013,10.62821782,0.873366337,0,0.096258333,12.60952381,0,115.3,8,17,0.63,0.94
11/11/2013,11.26534653,0.821386139,0,0.095725,12.40059524,0,101.65,6.3,19.3,0.51,0.96
11/12/2013,14.88177083,0.666145833,0,0.096333333,13.21845238,0,119,11.6,24.4,0.37,0.8
11/13/2013,15.24947917,0.669322917,0,0.096416667,13.56130952,0,114.5,10.3,24.6,0.43,0.81
11/14/2013,12.42487562,0.774328358,0,0.095983333,13.33035714,0,115.4,8.9,19.9,0.58,0.89
11/15/2013,9.303846154,0.811009615,0,0.094816667,12.26130952,0,103.65,5.5,16.1,0.61,0.93
11/16/2013,8.390430622,0.848133971,0,0.097612069,11.50297619,0,92.45,4.1,28.6,0.6,0.94
11/17/2013,9.115714286,0.880761905,0,0.094533333,11.58809524,0,96.1,6.3,15.2,0.68,0.96
11/18/2013,8.244976077,0.868899522,0,0.095618644,11.22559524,0,96.95,4.6,14.9,0.65,0.96
11/19/2013,10.09275362,0.905555556,2.363636364,0.094983607,11.54285714,6,64.1,6.7,14.6,0.78,0.97
11/20/2013,11.52193878,0.968418367,10.63636364,0.240375,12.27916667,24,34.75,9,13.1,0.95,0.98
11/21/2013,8.690740741,0.927083333,0,0.2324375,11.63630952,16,59.6,6.7,11.3,0.53,0.99
11/22/2013,8.973933649,0.659620853,0,0.2130625,10.75654762,0,73.25,6.3,15.6,0.32,0.85
11/23/2013,8.646919431,0.817725118,0,0.202597222,10.66845238,0,80.4,5.4,16.1,0.56,0.93
11/24/2013,8.76745283,0.836650943,0,0.195611111,10.65297619,0,81.35,4.7,17.5,0.53,0.95
11/25/2013,10.02985782,0.802274882,0,0.189229167,10.92440476,0,81.4,6.2,18.8,0.48,0.91
11/26/2013,11.31428571,0.753761905,0,0.183277778,11.3952381,0,94.25,7.6,19.6,0.46,0.84
11/27/2013,10.97028302,0.772735849,0,0.1776875,11.59880952,0,97.9,7.9,18.1,0.46,0.87
11/28/2013,11.05305164,0.781361502,0,0.172361111,11.58035714,0,91.5,8.1,24.9,0.47,0.88
11/29/2013,11.75781991,0.7292891,0,0.167888889,11.71011905,0,82.3,7.9,21.9,0.42,0.85
11/30/2013,11.10657277,0.725774648,0,0.163222222,11.64404762,0,94.25,6.8,21.9,0.37,0.84
12/1/2013,12.44575472,0.710707547,0,0.158743056,11.94464286,0,79.55,7.9,21.9,0.43,0.84
12/2/2013,11.64325581,0.78344186,0,0.155125,12.05,0,89.55,8.3,19.7,0.55,0.93
12/3/2013,7.998611111,0.823194444,0,0.151423611,11.3077381,5,83.35,3.3,11.4,0.55,0.96
12/4/2013,4.475462963,0.672592593,0,0.146736111,9.44702381,0,81.35,1,11.9,0.41,0.87
12/5/2013,2.57037037,0.713796296,0,0.143090278,8.166071429,0,85.15,-1.4,11.1,0.41,0.85
12/6/2013,3.610185185,0.824814815,0.545454545,0.140402778,7.845238095,6,92.45,-0.9,10,0.59,0.96
12/7/2013,4.356018519,0.899398148,3.818181818,0.176784722,8.341666667,15,81.4,-0.2,8.6,0.64,0.97
12/8/2013,1.02962963,0.836851852,0,0.175256944,6.907142857,0,78.65,-1.7,9.4,0.56,0.96
12/9/2013,2.368981481,0.680509259,0,0.170756944,6.414880952,0,78.55,-1.6,12.2,0.38,0.84
12/10/2013,4.846296296,0.698564815,0,0.167902778,6.954761905,0,76.7,0.2,15.1,0.39,0.81
12/11/2013,7.103240741,0.653611111,0,0.164666667,7.869642857,0,74.9,3,17.6,0.34,0.78
12/12/2013,7.581944444,0.657407407,0,0.161458333,8.394642857,0,74.9,4.2,16.9,0.36,0.79
12/13/2013,6.527314815,0.790833333,0,0.157798611,8.326190476,0,75.8,2,15.2,0.6,0.9
12/14/2013,9.053703704,0.723055556,0,0.155125,8.938095238,0,74.9,4.7,18.9,0.48,0.84
12/15/2013,11.357277,0.617323944,0,0.152534722,9.789285714,0,83.2,7.1,21.5,0.33,0.75
12/16/2013,13.78537736,0.507783019,0,0.149631944,10.79107143,0,93.35,10.1,23.8,0.26,0.62
12/17/2013,14.66161137,0.51971564,0,0.146020833,11.60833333,0,100.7,11.2,23.7,0.35,0.66
12/18/2013,10.99861111,0.738888889,0,0.141229167,11.44107143,0,88.8,7.1,15.4,0.55,0.92
12/19/2013,7.439351852,0.771203704,0,0.1373125,10.09404762,0,70.5,4.2,14.2,0.47,0.94
12/20/2013,6.835648148,0.546851852,0,0.133423611,9.136904762,0,71.3,1.8,16,0.22,0.77
12/21/2013,8.881481481,0.715416667,0,0.130347222,9.439880952,0,72.25,4.6,16.9,0.49,0.87
12/22/2013,9.374537037,0.789027778,0,0.128319444,9.930357143,0,69.45,6.4,17.5,0.51,0.87
12/23/2013,9.9125,0.757361111,0,0.125694444,10.075,0,72.25,5.7,19.7,0.43,0.88
12/24/2013,12.07523364,0.649299065,0,0.127392857,10.66190476,0,71.3,8.1,21.9,0.44,0.77
12/25/2013,12.92850467,0.541028037,0,0.1462,11.05892857,0,75.95,8.9,22.5,0.33,0.68
12/26/2013,13.36084906,0.518490566,0,0.143025,11.35654762,0,78.7,9.1,24.3,0.26,0.64
12/27/2013,13.86367925,0.486415094,0,0.140033333,11.72797619,0,88.85,10.1,22.5,0.29,0.6
12/28/2013,11.74259259,0.463055556,0,0.136325,11.24583333,0,77.75,6.5,20.6,0.26,0.63
12/29/2013,12.04305556,0.426481481,0,0.133358333,11.03928571,0,75,8.5,21.1,0.23,0.56
12/30/2013,10.38796296,0.510555556,0,0.130208333,10.74166667,0,83.2,6.7,18.8,0.27,0.63
12/31/2013,9.748611111,0.570833333,0,0.127783333,10.35952381,0,81.5,4.7,19.1,0.37,0.73
1/1/2014,11.19027778,0.566157407,0,0.125983333,10.6125,0,85.95,6.3,21,0.35,0.73
1/2/2014,12.85399061,0.562441315,0,0.124341667,11.27797619,0,71.3,8.9,22.6,0.33,0.66
1/3/2014,12.78796296,0.597037037,0,0.122933333,11.53511905,0,86.85,9.1,19.8,0.35,0.68
1/4/2014,11.8537037,0.631296296,0,0.121141667,11.39166667,0,81.45,7.1,20.7,0.39,0.75
1/5/2014,12.06074766,0.441401869,0,0.119416667,11.21369048,0,83.3,8.1,22.5,0.26,0.61
1/6/2014,12.16296296,0.550555556,0,0.1177,11.30714286,0,76.9,8.4,19.4,0.37,0.67
1/7/2014,11.01157407,0.641759259,0,0.116425,11.25,0,80.6,7.2,18.1,0.42,0.86
1/8/2014,9.646296296,0.866851852,0,0.114833333,10.96190476,0,78.65,6.8,15.7,0.65,0.95
1/9/2014,9.1625,0.830925926,0,0.113666667,10.63869048,0,79.6,5.7,17.6,0.54,0.95
1/10/2014,10.02824074,0.794398148,0,0.112983333,10.63809524,0,85.05,5.7,17.1,0.63,0.9
1/11/2014,9.971759259,0.829768519,0,0.112383333,10.8547619,0,71.45,7.5,15,0.7,0.91
1/12/2014,8.568055556,0.761712963,0,0.110858333,10.30059524,0,86,5,16.4,0.44,0.94
1/13/2014,11.49099526,0.552985782,0,0.1091,10.59640719,0,85.05,6.5,21.5,0.33,0.73
1/14/2014,13.57264151,0.431509434,0,0.107091667,11.19404762,0,157.4,7.4,23.7,0.21,0.63
1/15/2014,15.59383886,0.372748815,0.181818182,0.107191667,11.99285714,0,190.4,10.6,29.6,0.17,0.52
1/16/2014,15.65450237,0.336729858,0,0.106375,12.4,0,165.7,11.3,26.8,0.16,0.46
1/17/2014,15.48142857,0.338142857,0,0.105583333,12.53511905,0,166.7,10.9,26.9,0.12,0.46
1/18/2014,14.76179245,0.335518868,0,0.1045,12.50595238,0,166.7,10.3,25.8,0.15,0.45
1/19/2014,13.85446009,0.341924883,0,0.103275,12.34345238,0,185.9,9.8,24.1,0.14,0.45
1/20/2014,12.6546729,0.386401869,0,0.102041667,11.93095238,0,185.05,8,22.4,0.2,0.49
1/21/2014,13.85141509,0.397122642,0,0.10145,12.10238095,0,198.7,8.7,24.8,0.17,0.52
1/22/2014,14.30801887,0.331367925,0,0.100741667,12.33809524,0,184.9,10,24.1,0.16,0.46
1/23/2014,10.92175926,0.601064815,0,0.098966667,11.75952381,0,187.65,7,19.3,0.32,0.91
1/24/2014,11.00925926,0.857777778,0,0.098408333,11.77083333,0,200.45,7.9,17,0.66,0.95
1/25/2014,14.01509434,0.59754717,0,0.098425,12.2297619,0,190.4,8.1,23,0.28,0.9
1/26/2014,12.98411215,0.570794393,0,0.097875,12.24821429,0,203.3,7.7,22,0.31,0.87
1/27/2014,10.18148148,0.788333333,0,0.096291667,11.55119048,0,227.05,4.7,17,0.59,0.9
1/28/2014,12.95694444,0.793425926,0,0.09655,12.05952381,0,199.6,8.1,20.3,0.59,0.9
1/29/2014,14.5462963,0.879398148,0,0.097058333,12.97797619,0,149,12.1,19.4,0.74,0.94
1/30/2014,10.66851852,0.814814815,0,0.095775,12.2672619,8,182.2,7.7,17.9,0.51,0.96
1/31/2014,8.250925926,0.769351852,0,0.0947,11.0172619,3,191.35,4.4,17.5,0.38,0.96
2/1/2014,7.120603015,0.759648241,0,0.093558333,10.05059524,0,184.1,2.3,29.5,0.44,0.93
2/2/2014,5.3734375,0.9209375,5.545454545,0.125391667,9.358333333,17,86.2,3.3,7.8,0.79,0.97
2/3/2014,5.58125,0.91359375,1.181818182,0.153491667,8.998809524,14,146.3,2.9,12.8,0.69,0.98
2/4/2014,5.900520833,0.879583333,0,0.150433333,8.83452381,0,199.5,2.2,12.5,0.66,0.97
2/5/2014,6.405208333,0.8740625,0,0.1471,8.846428571,4,199.6,2,13.8,0.62,0.96
2/6/2014,7.618229167,0.963645833,9.363636364,0.210934783,9.088690476,24,89.55,5.6,10,0.93,0.98
2/7/2014,9.2453125,0.974322917,25.63636364,0.233529412,9.842261905,24,30.25,8,10.3,0.96,0.98
2/8/2014,10.71614583,0.980052083,56.45454545,0.312065476,10.51964286,24,47.65,9,11.9,0.97,0.99
2/9/2014,11.55,0.98265625,61.45454545,0.359410714,11.40119048,24,43.1,11,12.2,0.97,0.99
2/10/2014,11.2171875,0.9825,2.909090909,0.356916667,11.63392857,24,173.9,7.6,14.8,0.97,0.99
2/11/2014,9.077083333,0.96953125,0,0.303958333,10.9827381,18,207.8,5.2,16.3,0.78,0.99
2/12/2014,10.44646465,0.937272727,0,0.287970238,11.03035714,2,231.7,5.5,29.8,0.71,0.99
2/13/2014,13.20837438,0.922068966,0,0.279666667,11.78988095,0,222.45,8.5,26.3,0.6,0.99
2/14/2014,12.66069652,0.940298507,0.363636364,0.273464286,12.35119048,3,226.85,9,22.5,0.69,0.99
2/15/2014,10.78040201,0.941708543,0.272727273,0.268511905,11.84642857,4,126.2,6.1,27.3,0.56,1
2/16/2014,10.95097087,0.890631068,2.181818182,0.270529762,11.7452381,13,225.1,5.4,21.6,0.58,1
2/17/2014,10.17819905,0.842037915,0.818181818,0.26685119,11.14821429,0,252.7,5.8,27.7,0.53,0.95
2/18/2014,10.05813953,0.866511628,0,0.261553571,10.98809524,0,257.35,5.4,19.3,0.59,0.96
2/19/2014,10.73282828,0.851464646,0.1,0.258579268,11.33353659,8,313.1,7.4,23.3,0.44,0.98
2/20/2014,11.23979058,0.732984293,0,0.252116438,11.32945205,0,366,7.4,19.6,0.44,0.9
2/21/2014,13.02453704,0.672175926,0,0.248886905,11.69821429,0,231.6,8.1,26,0.29,0.84
2/22/2014,12.08981481,0.7375,0,0.245172619,11.76904762,0,243.6,7,25.7,0.31,0.91
2/23/2014,11.41805556,0.78212963,0,0.241702381,11.63452381,0,241.75,5.3,26.6,0.31,0.93
2/24/2014,11.47175926,0.801666667,0,0.238916667,11.83869048,0,254.6,7,26.8,0.35,0.94
2/25/2014,9.195833333,0.919305556,0,0.236,11.35238095,7,225.3,7,14.3,0.72,0.97
2/26/2014,10.42731481,0.955833333,43.27272727,0.291410714,11.35,16,22,9.1,11.8,0.91,0.99
2/27/2014,11.03888889,0.973472222,0.272727273,0.326404762,11.81011905,17,214.2,9,16.8,0.78,0.99
2/28/2014,10.18564815,0.978425926,41.81818182,0.393029762,11.31547619,23,58.5,9.1,11.3,0.93,0.99
3/1/2014,10.44675926,0.983425926,30.45454545,0.411434524,11.15535714,24,139.1,8.7,13.4,0.96,1
3/2/2014,10.67222222,0.985277778,3.545454545,0.376232143,11.51904762,24,104.3,9.6,12.3,0.97,1
3/3/2014,10.2412037,0.984675926,1.181818182,0.34077381,11.53690476,24,146.4,8.3,12.3,0.96,1
3/4/2014,11.64675926,0.955925926,2.454545455,0.330464286,11.78809524,24,166.6,9.3,18.6,0.44,1
3/5/2014,12.49398148,0.905925926,1,0.315345238,12.27857143,19,267.5,9.9,20.3,0.28,1
3/6/2014,12.33564815,0.89625,5.545454545,0.355565476,12.55,15,250.8,8.3,21,0.3,0.99
3/7/2014,10.90925926,0.86,0,0.319619048,11.87202381,0,276.7,5.7,24,0.23,0.99
3/8/2014,12.49027778,0.849074074,0,0.307,12.09166667,0,277.45,5.2,27.5,0.42,0.97
3/9/2014,14.88695652,0.74826087,0,0.301111801,13.05714286,0,279.2,8.5,27.4,0.27,0.93
3/10/2014,13.74259259,0.719907407,0,0.29525,12.78630952,0,303,8.9,28.6,0.28,0.92
3/11/2014,12.99398148,0.570324074,0,0.288636905,12.30238095,0,333.1,7.7,28.9,0.19,0.86
3/12/2014,13.84953704,0.520509259,0,0.282214286,12.26011905,0,338.6,6.3,27.3,0.22,0.84
